Date,Open,High,Low,Close,Volume,Change
2026-06-10,12810,13870,12640,13000,290552,-0.024756189047261845
2026-06-11,12830,12970,12280,12910,441706,-0.006923076923076921
2026-06-12,13510,14200,13150,13240,432866,0.025561580170410547
2026-06-15,14490,14970,13050,13240,368052,0.0
2026-06-16,13320,13970,12920,13710,204395,0.03549848942598177
2026-06-17,14190,15720,13420,14310,499104,0.043763676148796504
2026-06-18,15120,15250,13810,13900,318818,-0.028651292802236217
2026-06-19,13770,13800,12690,13260,342084,-0.04604316546762588
2026-06-22,12650,13300,11880,12200,291427,-0.07993966817496234
2026-06-23,12030,12590,11530,11750,239142,-0.03688524590163933
2026-06-24,11640,12200,11350,12140,164251,0.03319148936170202
2026-06-25,12300,12700,11330,11410,221820,-0.06013179571663918
2026-06-26,11410,11760,10880,11410,300861,0.0
2026-06-29,11400,13330,11370,12980,289839,0.137598597721297
2026-06-30,12960,13080,12180,12350,156303,-0.04853620955315874
2026-07-01,12430,13400,11870,12310,221351,-0.0032388663967611864
2026-07-02,11980,12170,11410,11490,181059,-0.0666125101543461
2026-07-03,11640,11770,10800,11400,200066,-0.007832898172323799
2026-07-06,11420,11520,10350,11360,164809,-0.0035087719298245723
2026-07-07,11290,11780,10810,11330,214831,-0.002640845070422504
2026-07-08,11100,11240,10530,10870,261575,-0.04060017652250658
2026-07-09,10750,11470,10500,10940,241895,0.0064397424103035394
2026-07-10,11040,11490,10840,11190,190165,0.022851919561243106
2026-07-13,11210,11750,10500,10630,205888,-0.05004468275245755
2026-07-14,10640,10680,10000,10390,172609,-0.022577610536218207
2026-07-15,10400,10940,10400,10630,105757,0.023099133782483072
2026-07-16,10500,10580,10090,10150,116431,-0.045155221072436524
2026-07-20,10210,10370,9950,10130,136333,-0.0019704433497537144
2026-07-21,10060,10160,9250,9750,226902,-0.03751233958538991
2026-07-22,9810,10090,9630,9740,137767,-0.0010256410256410664
2026-07-23,9950,10270,9820,10230,151207,0.0503080082135523
2026-07-24,10020,10290,9920,10110,134309,-0.011730205278592365
2026-07-27,10450,10700,10150,10470,157569,0.035608308605341144
2026-07-28,10360,10360,9610,9830,171046,-0.06112702960840499
2026-07-29,10180,10180,8980,9560,330943,-0.02746693794506616
2026-07-30,9200,10050,9070,9190,202766,-0.03870292887029292
2026-07-31,9450,10400,9450,10180,173686,0.10772578890097928
2026-08-03,10010,11700,9930,11170,260578,0.09724950884086447
2026-08-04,11230,12420,11230,12170,274716,0.08952551477171
2026-08-05,12290,12550,11470,11530,219546,-0.05258833196384549
2026-08-06,11740,12100,11390,11940,127812,0.03555941023417164
2026-08-07,11830,12320,11410,11970,136334,0.002512562814070307
2026-08-10,11960,13050,11600,13030,225180,0.08855472013366761
2026-08-11,12600,12680,11480,12030,420404,-0.07674597083653112
2026-08-12,11890,11890,11340,11590,162614,-0.0365752285951787
2026-08-13,11700,12440,11400,12030,214536,0.03796376186367567
2026-08-14,11960,12370,11490,11780,145589,-0.020781379883624274
