Date,Open,High,Low,Close,Volume,Change
2026-06-12,15280,16270,15220,15670,39684,0.05167785234899336
2026-06-15,16200,16910,15720,16110,35384,0.02807913209955326
2026-06-16,16300,16400,15550,15580,29460,-0.032898820608317836
2026-06-17,15580,16270,15170,16000,31242,0.02695763799743256
2026-06-18,16070,16370,14980,14990,24528,-0.06312499999999999
2026-06-19,14980,14980,13600,14030,46519,-0.06404269513008676
2026-06-22,14000,14150,13210,13430,41581,-0.04276550249465427
2026-06-23,13200,13310,11720,11720,55309,-0.1273268801191363
2026-06-24,11960,12690,11720,12570,52127,0.0725255972696246
2026-06-25,12900,12940,11440,11500,32314,-0.08512330946698488
2026-06-26,11410,11410,10270,10810,68470,-0.06000000000000005
2026-06-29,10490,12550,10490,12430,46416,0.1498612395929695
2026-06-30,13120,13120,12020,12190,22880,-0.0193081255028158
2026-07-01,12280,13240,11900,12470,33135,0.022969647251845693
2026-07-02,12020,12400,11240,11350,32985,-0.08981555733761026
2026-07-03,11240,12060,10330,11430,31088,0.007048458149779835
2026-07-06,10990,11600,10750,11270,17440,-0.013998250218722696
2026-07-07,11220,11590,10500,10850,22183,-0.037267080745341574
2026-07-08,10850,10850,9770,9990,39880,-0.07926267281105992
2026-07-09,9990,10800,9820,10280,26655,0.02902902902902893
2026-07-10,10450,10900,9800,10630,57340,0.03404669260700399
2026-07-13,10670,11170,9820,9950,36214,-0.06396989651928509
2026-07-14,9640,10150,8880,9400,50509,-0.055276381909547756
2026-07-15,9990,10340,9580,10130,29617,0.07765957446808502
2026-07-16,9880,9950,9430,9650,15374,-0.04738400789733466
2026-07-20,9020,9420,8800,8890,19730,-0.07875647668393781
2026-07-21,8610,9430,8510,9150,34502,0.02924634420697414
2026-07-22,10050,11000,9810,10220,81681,0.11693989071038247
2026-07-23,13280,13280,11900,11900,194175,0.1643835616438356
2026-07-24,12000,12360,10600,10980,144659,-0.07731092436974785
2026-07-27,12960,14270,12410,14270,243199,0.29963570127504546
2026-07-28,18000,18500,15000,17600,1595193,0.23335669236159773
2026-07-29,18310,18310,14000,15030,1201865,-0.14602272727272725
2026-07-30,14990,15010,11700,11750,621273,-0.21823020625415834
2026-07-31,12190,13970,12020,13100,568077,0.11489361702127665
2026-08-03,13830,16490,13300,14810,788647,0.13053435114503809
2026-08-04,14110,15500,14100,15180,271181,0.02498311951384191
2026-08-05,14810,15500,14350,15310,262047,0.008563899868247793
2026-08-06,15760,15980,14180,14330,248823,-0.06401045068582623
2026-08-07,14340,14590,13070,14000,163887,-0.023028611304954594
2026-08-10,14000,14990,13890,14960,132899,0.0685714285714285
2026-08-11,14960,16780,14500,16670,327890,0.11430481283422456
2026-08-12,16280,16840,15900,16670,135974,0.0
2026-08-13,16700,16740,15990,16310,118208,-0.021595680863827238
2026-08-14,16210,16730,15300,15800,166030,-0.031269160024524845
2026-08-18,16160,16200,14440,14620,110462,-0.07468354430379742
2026-08-19,13800,14650,13760,13880,64887,-0.050615595075239384
2026-08-20,14150,14550,13810,13970,47587,0.006484149855907839
